ProductID,ProductName,CategoryID,CategoryName,SupplierID,StandardCost,ListPrice,WeightLbs,Status
P02683,Doors Premium 2683,C13,Doors,S0116,33.25,50.47,54.34,Active
P02684,Windows Commercial 2684,C14,Windows,S0073,18.45,21.82,46.21,Active
P02685,Concrete Accessories Pro 2685,C15,Concrete Accessories,S0250,27.21,36.11,44.87,Active
P02686,Cement Premium 2686,C01,Cement,S0141,45.84,62.84,11.9,Active
P02687,Drywall Premium 2687,C02,Drywall,S0012,25.9,42.85,5.15,Active
P02688,Lumber Premium 2688,C03,Lumber,S0089,28.59,45.49,20.24,Active
P02689,Roofing Commercial 2689,C04,Roofing,S0089,26.86,33.61,6.79,Active
P02690,Insulation Commercial 2690,C05,Insulation,S0227,22.75,32.96,22.05,Active
P02691,Steel Pro 2691,C06,Steel,S0138,63.92,100.51,4.95,Active
P02692,Paint Premium 2692,C07,Paint,S0200,16.98,26.49,12.7,Active
P02693,Flooring Standard 2693,C08,Flooring,S0006,78.99,141.92,25.31,Active
P02694,Plumbing Premium 2694,C09,Plumbing,S0001,11.29,17.07,7.12,Active
P02695,Electrical Pro 2695,C10,Electrical,S0099,14.13,23.03,7.09,Active
P02696,Tools Standard 2696,C11,Tools,S0193,83.35,103.07,2.51,Active
P02697,Fasteners Commercial 2697,C12,Fasteners,S0004,8.73,13.41,4.28,Active
P02698,Doors Commercial 2698,C13,Doors,S0026,33.15,43.29,15.78,Active
P02699,Windows Commercial 2699,C14,Windows,S0023,36.83,49.63,26.0,Active
P02700,Concrete Accessories Standard 2700,C15,Concrete Accessories,S0023,7.89,9.02,26.3,Active
P02701,Cement Standard 2701,C01,Cement,S0073,21.79,27.64,17.43,Active
P02702,Drywall Commercial 2702,C02,Drywall,S0144,10.74,15.13,9.07,Active
P02703,Lumber Pro 2703,C03,Lumber,S0088,31.99,39.02,25.54,Active
P02704,Roofing Standard 2704,C04,Roofing,S0031,8.94,10.76,9.28,Active
P02705,Insulation Pro 2705,C05,Insulation,S0230,12.68,15.09,14.22,Active
P02706,Steel Pro 2706,C06,Steel,S0187,46.71,60.64,28.74,Active
P02707,Paint Standard 2707,C07,Paint,S0095,18.64,32.98,20.79,Active
P02708,Flooring Premium 2708,C08,Flooring,S0114,70.29,106.01,2.06,Active
P02709,Plumbing Standard 2709,C09,Plumbing,S0248,41.62,69.04,21.38,Active
P02710,Electrical Pro 2710,C10,Electrical,S0032,22.62,39.78,3.04,Active
P02711,Tools Premium 2711,C11,Tools,S0114,52.46,85.84,3.07,Active
P02712,Fasteners Commercial 2712,C12,Fasteners,S0168,23.93,27.33,8.7,Active
P02713,Doors Premium 2713,C13,Doors,S0106,44.74,55.64,5.13,Active
P02714,Windows Standard 2714,C14,Windows,S0115,16.79,21.21,9.87,Active
P02715,Concrete Accessories Commercial 2715,C15,Concrete Accessories,S0086,54.84,99.18,70.72,Active
P02716,Cement Premium 2716,C01,Cement,S0234,9.44,11.71,11.99,Active
P02717,Drywall Premium 2717,C02,Drywall,S0143,12.67,16.31,22.58,Active
P02718,Lumber Pro 2718,C03,Lumber,S0077,14.06,16.36,4.92,Active
P02719,Roofing Premium 2719,C04,Roofing,S0156,17.95,20.41,8.43,Active
P02720,Insulation Pro 2720,C05,Insulation,S0183,34.0,47.68,13.95,Active
P02721,Steel Standard 2721,C06,Steel,S0023,27.0,45.53,2.73,Active
P02722,Paint Pro 2722,C07,Paint,S0195,45.13,71.32,8.6,Active
P02723,Flooring Commercial 2723,C08,Flooring,S0078,61.14,81.46,4.77,Active
P02724,Plumbing Commercial 2724,C09,Plumbing,S0015,8.83,14.94,8.75,Active
P02725,Electrical Commercial 2725,C10,Electrical,S0120,67.17,82.8,10.43,Active
P02726,Tools Commercial 2726,C11,Tools,S0042,23.58,41.68,4.12,Active
P02727,Fasteners Pro 2727,C12,Fasteners,S0225,92.8,147.33,3.57,Active
P02728,Doors Premium 2728,C13,Doors,S0140,16.32,23.35,15.07,Active
P02729,Windows Commercial 2729,C14,Windows,S0116,7.39,10.3,28.42,Active
P02730,Concrete Accessories Standard 2730,C15,Concrete Accessories,S0210,41.97,56.78,20.27,Active
P02731,Cement Standard 2731,C01,Cement,S0072,40.07,50.55,7.81,Active
P02732,Drywall Pro 2732,C02,Drywall,S0172,12.88,16.81,7.96,Active
P02733,Lumber Premium 2733,C03,Lumber,S0189,13.7,17.37,13.98,Active
P02734,Roofing Pro 2734,C04,Roofing,S0183,47.69,75.76,34.09,Active
P02735,Insulation Standard 2735,C05,Insulation,S0143,35.17,52.92,20.74,Active
P02736,Steel Standard 2736,C06,Steel,S0129,22.02,30.09,5.87,Active
P02737,Paint Standard 2737,C07,Paint,S0032,37.77,52.62,6.37,Active
P02738,Flooring Premium 2738,C08,Flooring,S0125,32.73,40.51,3.47,Active
P02739,Plumbing Commercial 2739,C09,Plumbing,S0069,14.63,21.73,15.99,Active
P02740,Electrical Pro 2740,C10,Electrical,S0040,50.43,62.19,3.72,Active
P02741,Tools Pro 2741,C11,Tools,S0116,43.36,57.94,5.59,Active
P02742,Fasteners Pro 2742,C12,Fasteners,S0081,27.43,43.01,32.31,Active
P02743,Doors Commercial 2743,C13,Doors,S0143,47.71,54.67,18.47,Active
P02744,Windows Pro 2744,C14,Windows,S0038,103.15,139.32,4.79,Active
P02745,Concrete Accessories Standard 2745,C15,Concrete Accessories,S0050,13.6,17.47,4.71,Active
P02746,Cement Commercial 2746,C01,Cement,S0068,22.69,39.47,1.08,Active
P02747,Drywall Pro 2747,C02,Drywall,S0022,23.45,30.1,5.53,Active
P02748,Lumber Premium 2748,C03,Lumber,S0203,46.93,60.63,12.39,Active
P02749,Roofing Commercial 2749,C04,Roofing,S0167,17.81,24.34,15.35,Active
P02750,Insulation Premium 2750,C05,Insulation,S0042,44.98,55.23,4.52,Active
P02751,Steel Pro 2751,C06,Steel,S0229,19.2,27.78,1.22,Active
P02752,Paint Standard 2752,C07,Paint,S0045,12.64,15.92,4.63,Active
P02753,Flooring Commercial 2753,C08,Flooring,S0119,28.56,36.05,3.85,Active
P02754,Plumbing Standard 2754,C09,Plumbing,S0149,18.93,25.77,3.0,Active
P02755,Electrical Premium 2755,C10,Electrical,S0108,30.56,35.28,13.24,Active
P02756,Tools Standard 2756,C11,Tools,S0090,35.93,55.04,9.13,Active
P02757,Fasteners Premium 2757,C12,Fasteners,S0204,9.22,11.66,5.17,Active
P02758,Doors Premium 2758,C13,Doors,S0083,20.39,36.64,6.28,Active
P02759,Windows Commercial 2759,C14,Windows,S0203,28.57,44.06,32.56,Active
P02760,Concrete Accessories Standard 2760,C15,Concrete Accessories,S0243,47.87,68.63,3.71,Active
P02761,Cement Commercial 2761,C01,Cement,S0061,43.59,50.47,16.06,Active
P02762,Drywall Pro 2762,C02,Drywall,S0243,15.42,23.58,19.37,Active
P02763,Lumber Pro 2763,C03,Lumber,S0135,24.23,31.73,2.54,Active
P02764,Roofing Pro 2764,C04,Roofing,S0020,37.29,54.7,10.97,Active
P02765,Insulation Standard 2765,C05,Insulation,S0145,23.12,34.9,8.73,Active
P02766,Steel Commercial 2766,C06,Steel,S0106,16.39,25.74,15.63,Active
P02767,Paint Standard 2767,C07,Paint,S0171,26.3,43.57,10.48,Active
P02768,Flooring Premium 2768,C08,Flooring,S0086,34.81,40.6,3.19,Active
P02769,Plumbing Premium 2769,C09,Plumbing,S0069,14.5,17.26,1.23,Active
P02770,Electrical Commercial 2770,C10,Electrical,S0113,40.26,51.24,3.03,Active
P02771,Tools Premium 2771,C11,Tools,S0094,29.75,51.8,12.6,Active
P02772,Fasteners Premium 2772,C12,Fasteners,S0109,41.33,55.57,3.05,Active
P02773,Doors Pro 2773,C13,Doors,S0001,25.9,38.78,40.58,Active
P02774,Windows Standard 2774,C14,Windows,S0074,90.02,105.95,21.95,Active
P02775,Concrete Accessories Premium 2775,C15,Concrete Accessories,S0222,34.34,48.57,3.65,Active
P02776,Cement Commercial 2776,C01,Cement,S0236,44.84,67.45,7.83,Active
P02777,Drywall Standard 2777,C02,Drywall,S0051,40.14,49.79,5.11,Active
P02778,Lumber Commercial 2778,C03,Lumber,S0050,24.02,31.72,10.46,Active
P02779,Roofing Commercial 2779,C04,Roofing,S0137,32.21,56.4,14.07,Active
P02780,Insulation Premium 2780,C05,Insulation,S0158,18.08,30.59,2.69,Active
P02781,Steel Premium 2781,C06,Steel,S0213,84.55,117.3,84.8,Active
P02782,Paint Pro 2782,C07,Paint,S0030,37.08,48.47,2.74,Active
P02783,Flooring Standard 2783,C08,Flooring,S0118,15.78,25.02,14.27,Active
P02784,Plumbing Standard 2784,C09,Plumbing,S0046,69.32,99.21,3.03,Active
P02785,Electrical Commercial 2785,C10,Electrical,S0225,24.85,33.75,10.77,Active
P02786,Tools Standard 2786,C11,Tools,S0072,49.66,76.74,6.62,Active
P02787,Fasteners Pro 2787,C12,Fasteners,S0184,9.07,13.96,15.79,Active
P02788,Doors Standard 2788,C13,Doors,S0134,59.58,107.07,8.38,Active
P02789,Windows Standard 2789,C14,Windows,S0230,36.01,44.6,5.89,Active
P02790,Concrete Accessories Premium 2790,C15,Concrete Accessories,S0225,15.0,17.63,22.73,Active
P02791,Cement Standard 2791,C01,Cement,S0165,35.56,61.88,14.03,Active
P02792,Drywall Commercial 2792,C02,Drywall,S0203,77.59,91.91,3.49,Active
P02793,Lumber Standard 2793,C03,Lumber,S0114,18.42,31.19,10.4,Active
P02794,Roofing Commercial 2794,C04,Roofing,S0034,18.26,29.64,18.26,Active
P02795,Insulation Standard 2795,C05,Insulation,S0162,23.78,27.27,3.69,Active
P02796,Steel Commercial 2796,C06,Steel,S0017,28.39,44.15,10.52,Active
P02797,Paint Pro 2797,C07,Paint,S0056,52.16,70.4,12.86,Active
P02798,Flooring Commercial 2798,C08,Flooring,S0097,37.44,64.31,12.04,Active
P02799,Plumbing Pro 2799,C09,Plumbing,S0024,23.77,38.44,4.74,Active
P02800,Electrical Standard 2800,C10,Electrical,S0115,33.19,39.55,6.69,Active
P02801,Tools Standard 2801,C11,Tools,S0001,88.49,131.5,30.2,Active
P02802,Fasteners Standard 2802,C12,Fasteners,S0093,42.22,75.07,12.69,Active
P02803,Doors Pro 2803,C13,Doors,S0077,25.49,42.6,2.9,Active
P02804,Windows Premium 2804,C14,Windows,S0023,23.31,40.59,9.89,Active
P02805,Concrete Accessories Commercial 2805,C15,Concrete Accessories,S0097,31.84,55.79,13.77,Active
P02806,Cement Pro 2806,C01,Cement,S0029,51.67,72.13,4.84,Active
P02807,Drywall Commercial 2807,C02,Drywall,S0202,16.81,20.07,33.31,Active
P02808,Lumber Standard 2808,C03,,S0052,46.51,52.9,6.35,Active
P02809,Roofing Commercial 2809,C04,Roofing,S0183,25.15,34.45,8.23,Active
P02810,Insulation Premium 2810,C05,Insulation,S0048,27.72,44.68,13.81,Active
P02811,Steel Standard 2811,C06,Steel,S0165,159.89,186.87,10.71,Active
P02812,Paint Premium 2812,C07,Paint,S0044,43.11,78.96,1.98,Active
P02813,Flooring Pro 2813,C08,Flooring,S0052,19.31,24.66,27.27,Active
P02814,Plumbing Commercial 2814,C09,Plumbing,S0017,35.93,62.91,0.17,Active
P02815,Electrical Commercial 2815,C10,Electrical,S0051,43.46,54.7,50.72,Active
P02816,Tools Premium 2816,C11,Tools,S0015,6.71,7.69,35.43,Active
P02817,Fasteners Commercial 2817,C12,Fasteners,S0122,3.89,6.51,20.99,Active
P02818,Doors Standard 2818,C13,Doors,S0205,26.95,39.71,1.09,Active
P02819,Windows Premium 2819,C14,Windows,S0070,37.05,45.76,25.43,Active
P02820,Concrete Accessories Pro 2820,C15,Concrete Accessories,S0031,34.98,55.99,15.28,Active
P02821,Cement Premium 2821,C01,Cement,S0006,20.32,34.48,1.69,Active
P02822,Drywall Pro 2822,C02,Drywall,S0017,44.01,78.11,43.59,Active
P02823,Lumber Premium 2823,C03,Lumber,S0197,59.78,102.49,1.51,Active
P02824,Roofing Pro 2824,C04,Roofing,S0225,9.39,11.74,4.21,Active
P02825,Insulation Standard 2825,C05,Insulation,S0203,8.89,12.86,9.39,Active
P02826,Steel Pro 2826,C06,Steel,S0067,35.71,47.42,2.49,Active
P02827,Paint Standard 2827,C07,Paint,S0120,46.71,68.02,15.5,Active
P02828,Flooring Standard 2828,C08,Flooring,S0196,18.47,32.71,7.73,Active
P02829,Plumbing Commercial 2829,C09,Plumbing,S0002,6.93,11.51,6.69,Active
P02830,Electrical Commercial 2830,C10,Electrical,S0080,27.25,37.47,10.51,Active
P02831,Tools Premium 2831,C11,Tools,S0217,35.35,44.57,11.24,Active
P02832,Fasteners Premium 2832,C12,Fasteners,S0035,22.53,25.72,11.68,Active
P02833,Doors Pro 2833,C13,Doors,S0095,54.68,84.29,8.28,Active
P02834,Windows Pro 2834,C14,Windows,S0090,33.86,54.57,7.63,Active
P02835,Concrete Accessories Standard 2835,C15,Concrete Accessories,S0118,17.24,21.04,14.45,Active
P02836,Cement Premium 2836,C01,Cement,S0117,18.38,21.27,12.78,Active
P02837,Drywall Commercial 2837,C02,Drywall,S0195,27.65,37.72,6.87,Active
P02838,Lumber Pro 2838,C03,Lumber,S0090,21.55,27.28,5.71,Active
P02839,Roofing Premium 2839,C04,Roofing,S0227,8.57,13.28,12.74,Active
P02840,Insulation Standard 2840,C05,Insulation,S0228,31.88,50.95,19.39,Active
P02841,Steel Commercial 2841,C06,Steel,S0232,18.69,28.86,49.69,Active
P02842,Paint Commercial 2842,C07,Paint,S0036,20.78,27.96,4.11,Active
P02843,Flooring Commercial 2843,C08,Flooring,S0136,13.52,19.8,1.9,Active
P02844,Plumbing Commercial 2844,C09,Plumbing,S0127,79.27,92.23,31.0,Active
P02845,Electrical Pro 2845,C10,Electrical,S0034,41.29,56.47,4.03,Active
P02846,Tools Commercial 2846,C11,Tools,S0139,96.34,113.74,6.58,Active
P02847,Fasteners Standard 2847,C12,Fasteners,S0038,22.46,37.39,32.9,Active
P02848,Doors Commercial 2848,C13,Doors,S0145,43.0,51.03,65.43,Active
P02849,Windows Standard 2849,C14,Windows,S0015,32.27,56.75,6.31,Active
P02850,Concrete Accessories Pro 2850,C15,Concrete Accessories,S0176,17.67,22.69,1.71,Active
P02851,Cement Premium 2851,C01,Cement,S0076,22.31,29.74,25.28,Active
P02852,Drywall Commercial 2852,C02,Drywall,S0081,41.23,65.14,9.19,Active
P02853,Lumber Pro 2853,C03,Lumber,S0165,13.51,21.22,11.07,Active
P02854,Roofing Premium 2854,C04,Roofing,S0007,55.09,67.18,13.3,Active
P02855,Insulation Standard 2855,C05,Insulation,S0050,30.47,36.27,4.4,Active
P02856,Steel Pro 2856,C06,Steel,S0137,49.75,68.65,0.54,Active
P02857,Paint Commercial 2857,C07,Paint,S0101,35.45,42.23,91.22,Active
P02858,Flooring Pro 2858,C08,Flooring,S0121,9.43,12.75,7.26,Active
P02859,Plumbing Standard 2859,C09,Plumbing,S0193,26.96,44.82,5.95,Active
P02860,Electrical Standard 2860,C10,Electrical,S0022,56.01,69.03,13.81,Active
P02861,Tools Standard 2861,C11,Tools,S0223,30.16,38.7,18.5,Active
P02862,Fasteners Premium 2862,C12,Fasteners,S0097,27.43,34.52,157.89,Active
P02863,Doors Pro 2863,C13,Doors,S0134,30.14,45.58,10.76,Active
P02864,Windows Commercial 2864,C14,Windows,S0175,8.19,9.83,5.53,Active
P02865,Concrete Accessories Premium 2865,C15,Concrete Accessories,S0220,60.53,81.74,2.71,Active
P02866,Cement Premium 2866,C01,Cement,S0042,5.99,8.78,9.29,Active
P02867,Drywall Premium 2867,C02,Drywall,S0134,70.78,98.8,9.38,Active
P02868,Lumber Pro 2868,C03,Lumber,S0157,21.43,26.13,1.69,Active
P02869,Roofing Standard 2869,C04,Roofing,S0179,37.21,44.22,16.37,Active
P02870,Insulation Pro 2870,C05,Insulation,S0065,7.79,12.23,25.06,Active
P02871,Steel Premium 2871,C06,Steel,S0201,46.34,60.71,25.01,Active
P02872,Paint Pro 2872,C07,Paint,S0169,40.79,71.0,16.25,Active
P02873,Flooring Standard 2873,C08,Flooring,S0227,39.04,71.28,19.72,Active
P02874,Plumbing Premium 2874,C09,Plumbing,S0087,7.59,10.38,2.34,Active
P02875,Electrical Premium 2875,C10,Electrical,S0011,16.2,23.02,8.03,Active
P02876,Tools Commercial 2876,C11,Tools,S0056,35.58,44.72,12.09,Active
P02877,Fasteners Premium 2877,C12,Fasteners,S0084,59.26,78.23,25.37,Active
P02878,Doors Standard 2878,C13,Doors,S0153,14.72,19.21,11.19,Active
P02879,Windows Premium 2879,C14,Windows,S0098,14.98,18.83,7.62,Active
P02880,Concrete Accessories Commercial 2880,C15,Concrete Accessories,S0003,33.96,52.83,0.42,Active
P02881,Cement Standard 2881,C01,Cement,S0040,146.62,211.35,15.03,Active
P02882,Drywall Commercial 2882,C02,Drywall,S0224,17.87,23.55,51.14,Active
P02883,Lumber Premium 2883,C03,Lumber,S0019,21.26,33.27,10.17,Active
P02884,Roofing Standard 2884,C04,Roofing,S0084,19.28,22.46,39.92,Active
P02885,Insulation Standard 2885,C05,Insulation,S0232,25.19,40.22,10.32,Active
P02886,Steel Standard 2886,C06,Steel,S0214,62.97,77.77,15.28,Active
P02887,Paint Standard 2887,C07,Paint,S0238,26.1,44.53,24.52,Active
P02888,Flooring Premium 2888,C08,Flooring,S0085,160.28,223.59,12.01,Active
P02889,Plumbing Standard 2889,C09,Plumbing,S0083,29.42,33.91,10.52,Active
P02890,Electrical Standard 2890,C10,Electrical,S0034,67.85,114.82,5.26,Active
P02891,Tools Standard 2891,C11,Tools,S0149,22.31,25.67,2.26,Active
P02892,Fasteners Pro 2892,C12,Fasteners,S0102,11.84,13.61,5.66,Active
P02893,Doors Standard 2893,C13,Doors,S0095,26.07,30.22,44.35,Active
P02894,Windows Commercial 2894,C14,Windows,S0169,39.46,69.13,3.97,Active
P02895,Concrete Accessories Standard 2895,C15,Concrete Accessories,S0170,16.29,26.42,31.1,Active
P02896,Cement Premium 2896,C01,Cement,S0057,59.66,106.69,9.26,Active
P02897,Drywall Commercial 2897,C02,Drywall,S0110,19.89,23.83,24.84,Active
P02898,Lumber Pro 2898,C03,Lumber,S0250,13.53,22.2,12.84,Active
P02899,Roofing Standard 2899,C04,Roofing,S0091,133.07,171.17,10.86,Active
P02900,Insulation Commercial 2900,C05,Insulation,S0127,15.75,27.2,13.06,Active
P02901,Steel Commercial 2901,C06,Steel,S0141,19.51,23.3,2.57,Active
P02902,Paint Standard 2902,C07,Paint,S0046,44.29,58.11,24.68,Active
P02903,Flooring Standard 2903,C08,Flooring,S0166,21.81,24.92,6.43,Active
P02904,Plumbing Premium 2904,C09,Plumbing,S0063,13.83,17.04,7.89,Active
P02905,Electrical Premium 2905,C10,Electrical,S0134,18.29,30.74,3.63,Active
P02906,Tools Premium 2906,C11,Tools,S0021,101.95,157.46,13.73,Active
P02907,Fasteners Standard 2907,C12,Fasteners,S0061,40.47,56.79,19.99,Active
P02908,Doors Commercial 2908,C13,Doors,S0154,46.51,63.74,6.22,Active
P02909,Windows Standard 2909,C14,Windows,S0013,32.81,53.67,7.08,Active
P02910,Concrete Accessories Premium 2910,C15,Concrete Accessories,S0043,36.85,57.41,12.27,Active
P02911,Cement Commercial 2911,C01,Cement,S0133,20.74,32.06,2.73,Active
P02912,Drywall Standard 2912,C02,Drywall,S0200,30.04,40.64,7.51,Active
P02913,Lumber Pro 2913,C03,Lumber,S0013,7.22,8.63,14.25,Active
P02914,Roofing Standard 2914,C04,Roofing,S0065,53.29,87.58,87.84,Active
P02915,Insulation Pro 2915,C05,Insulation,S0072,20.62,32.62,5.56,Active
P02916,Steel Standard 2916,C06,Steel,S0132,12.47,15.38,10.89,Active
P02917,Paint Pro 2917,C07,Paint,S0119,31.24,38.9,4.35,Active
P02918,Flooring Commercial 2918,C08,Flooring,S0228,23.99,39.78,1.52,Active
P02919,Plumbing Standard 2919,C09,Plumbing,S0078,51.86,65.29,4.51,Active
P02920,Electrical Standard 2920,C10,,S0228,26.46,38.36,2.5,Active
P02921,Tools Standard 2921,C11,Tools,S0092,18.04,21.97,7.02,Active
P02922,Fasteners Premium 2922,C12,Fasteners,S0151,26.9,43.57,13.9,Active
P02923,Doors Commercial 2923,C13,Doors,S0033,74.24,108.69,17.45,Active
P02924,Windows Commercial 2924,C14,Windows,S0097,53.17,78.62,33.16,Active
P02925,Concrete Accessories Standard 2925,C15,Concrete Accessories,S0144,40.4,48.9,8.73,Active
P02926,Cement Premium 2926,C01,Cement,S0236,54.95,84.97,23.71,Active
P02927,Drywall Commercial 2927,C02,Drywall,S0217,42.69,54.54,2.44,Active
P02928,Lumber Premium 2928,C03,Lumber,S0077,15.04,17.23,7.05,Active
P02929,Roofing Standard 2929,C04,Roofing,S0018,46.79,85.33,8.85,Active
P02930,Insulation Pro 2930,C05,Insulation,S0233,60.09,108.29,29.48,Active
P02931,Steel Pro 2931,C06,Steel,S0089,62.77,88.62,26.71,Active
P02932,Paint Commercial 2932,C07,Paint,S0146,13.12,24.27,13.93,Active
P02933,Flooring Standard 2933,C08,Flooring,S0033,17.72,21.07,2.05,Active
P02934,Plumbing Standard 2934,C09,Plumbing,S0204,22.17,31.49,29.73,Active
P02935,Electrical Commercial 2935,C10,Electrical,S0113,37.43,51.08,55.48,Active
P02936,Tools Pro 2936,C11,Tools,S0073,30.69,54.08,81.7,Active
P02937,Fasteners Premium 2937,C12,Fasteners,S0165,30.7,54.79,9.21,Active
P02938,Doors Commercial 2938,C13,,S0015,11.07,16.19,24.52,Active
P02939,Windows Premium 2939,C14,Windows,S0222,19.08,25.15,5.04,Active
P02940,Concrete Accessories Standard 2940,C15,Concrete Accessories,S0050,66.48,107.03,25.6,Active
P02941,Cement Pro 2941,C01,Cement,S0036,59.89,92.73,6.51,Active
P02942,Drywall Pro 2942,C02,Drywall,S0212,26.16,31.09,8.55,Active
P02943,Lumber Premium 2943,C03,Lumber,S0008,46.89,60.77,36.53,Active
P02944,Roofing Standard 2944,C04,Roofing,S0005,35.08,42.23,53.38,Active
P02945,Insulation Premium 2945,C05,Insulation,S0121,50.81,75.91,7.31,Active
P02946,Steel Pro 2946,C06,Steel,S0184,48.43,61.53,41.9,Active
P02947,Paint Commercial 2947,C07,Paint,S0129,109.82,129.99,26.26,Active
P02948,Flooring Standard 2948,C08,Flooring,S0187,27.6,43.54,7.43,Active
P02949,Plumbing Commercial 2949,C09,Plumbing,S0244,40.58,54.63,40.71,Active
P02950,Electrical Pro 2950,C10,Electrical,S0053,36.73,64.47,13.59,Active
P02951,Tools Standard 2951,C11,Tools,S0156,28.11,33.13,6.72,Active
P02952,Fasteners Premium 2952,C12,Fasteners,S0208,24.2,28.4,10.19,Active
P02953,Doors Commercial 2953,C13,Doors,S0039,90.26,107.83,7.27,Active
P02954,Windows Premium 2954,C14,Windows,S0227,28.13,35.42,4.14,Active
P02955,Concrete Accessories Standard 2955,C15,Concrete Accessories,S0225,44.77,57.55,30.88,Active
P02956,Cement Pro 2956,C01,Cement,S0083,84.53,119.29,10.84,Active
P02957,Drywall Premium 2957,C02,Drywall,S0063,40.53,54.93,7.86,Active
P02958,Lumber Pro 2958,C03,Lumber,S0153,39.24,46.84,11.97,Active
P02959,Roofing Commercial 2959,C04,Roofing,S0064,28.24,32.36,10.22,Active
P02960,Insulation Pro 2960,C05,Insulation,S0025,37.2,62.56,6.93,Active
P02961,Steel Commercial 2961,C06,Steel,S0114,22.88,26.65,41.96,Active
P02962,Paint Standard 2962,C07,Paint,S0217,180.8,314.33,3.05,Active
P02963,Flooring Premium 2963,C08,Flooring,S0238,11.23,14.84,3.81,Active
P02964,Plumbing Pro 2964,C09,Plumbing,S0176,25.22,31.39,20.21,Active
P02965,Electrical Premium 2965,C10,Electrical,S0205,41.01,67.91,10.54,Active
P02966,Tools Premium 2966,C11,Tools,S0224,39.26,47.89,4.84,Active
P02967,Fasteners Pro 2967,C12,Fasteners,S0185,22.85,26.95,8.86,Active
P02968,Doors Pro 2968,C13,Doors,S0027,8.94,10.41,3.17,Active
P02969,Windows Pro 2969,C14,Windows,S0245,12.37,15.94,17.95,Active
